Date,^BSESN,INFY.BO,RELIANCE.BO,HDFCBANK.BO,AXISBANK.BO,BHARTIARTL.BO,ICICIBANK.BO,VEDL.BO,CIPLA.BO,TCS.BO,NESTLEIND.BO,TITAN.BO,IDBI.BO,TVSMOTOR.BO,BOSCHLTD.BO,GAIL.BO,YESBANK.BO,VOLTAS.BO,MARICO.BO,UNIONBANK.BO,NAUKRI.BO
2019-04-30,39056.921875,739.0,1395.0,1140.050048828125,760.2000122070312,324.0,407.3999938964844,170.0,568.5499877929688,2230.0,10879.2001953125,1138.0,42.79999923706055,505.0,18085.0,175.9499969482422,213.6999969482422,618.0,359.0,87.55000305175781,1915.9000244140625
2019-05-02,39036.51171875,748.5999755859375,1394.0,1160.5,766.9000244140625,321.8999938964844,404.6000061035156,168.0,561.0999755859375,2260.0,10900.0,1158.0,39.45000076293945,455.0,17971.0,178.39999389648438,163.3000030517578,600.0,362.0,83.94999694824219,1959.0
2019-05-03,39009.55078125,723.75,1407.0,1180.5999755859375,754.9500122070312,324.70001220703125,397.45001220703125,167.10000610351562,564.9500122070312,2191.0,10601.0,1139.0,40.400001525878906,480.0,17950.0,173.6999969482422,176.8000030517578,609.25,354.95001220703125,84.9000015258789,1952.050048828125
2019-05-06,38719.328125,718.5,1399.0,1179.0,748.4000244140625,331.70001220703125,398.0,164.85000610351562,563.0,2113.0,10401.0,1145.0,39.75,478.70001220703125,18000.0,171.0500030517578,169.5,603.0,356.70001220703125,84.5999984741211,1980.0
2019-05-07,38815.4609375,720.0499877929688,1391.5,1181.5,753.5,340.0,400.8999938964844,167.39999389648438,563.5,2155.0,10498.0,1096.0,38.70000076293945,482.0,17900.05078125,174.22500610351562,168.5,607.9500122070312,354.0,84.19999694824219,1982.699951171875
2019-05-08,38244.1796875,724.0,1340.0,1162.0,744.9000244140625,324.5,386.0,159.0,556.2999877929688,2158.0,10472.0,1086.0,37.25,484.0,17786.0,170.0,165.0,600.0,360.8999938964844,82.0999984741211,1950.0
2019-05-09,37747.91015625,721.7000122070312,1291.699951171875,1156.5,735.0,322.5,382.0,159.39999389648438,558.0499877929688,2145.0,10320.0,1097.4000244140625,36.900001525878906,489.0,17155.900390625,168.97500610351562,158.0,576.0,355.6000061035156,81.80000305175781,1933.0
2019-05-10,37632.359375,723.0,1264.9000244140625,1146.0,732.0499877929688,319.45001220703125,384.0,158.8000030517578,558.5,2174.35009765625,10410.0,1102.0,37.70000076293945,486.0,17230.0,170.0,172.3000030517578,539.7999877929688,356.70001220703125,82.5999984741211,1925.800048828125
2019-05-13,37491.30078125,718.0,1250.4000244140625,1148.375,730.9500122070312,321.0,386.79998779296875,156.9499969482422,555.0,2140.0,10199.0,1125.0,37.5,483.79998779296875,17300.0,170.0,164.5,573.5999755859375,362.8999938964844,84.8499984741211,1927.800048828125
2019-05-14,37146.578125,719.5,1235.199951171875,1147.5250244140625,731.7999877929688,317.3500061035156,377.6000061035156,152.5,546.7999877929688,2137.5,10316.900390625,1140.0,34.349998474121094,463.0,17200.0,166.5,155.0,570.1500244140625,351.8999938964844,76.3499984741211,1919.949951171875
2019-05-15,37539.05078125,716.6500244140625,1274.800048828125,1153.4000244140625,736.2999877929688,335.75,383.45001220703125,162.0,556.1500244140625,2105.0,10386.150390625,1158.0,36.45000076293945,471.54998779296875,16999.94921875,171.64999389648438,154.89999389648438,571.5499877929688,354.04998779296875,75.0,1900.050048828125
2019-05-16,37179.12890625,716.75,1261.0,1144.0,721.9000244140625,331.0,379.0,160.3000030517578,554.7999877929688,2096.0,10333.0,1160.0,34.5,469.0,17127.5,165.75,143.89999389648438,560.0,355.04998779296875,71.3499984741211,1898.0
2019-05-17,37494.421875,733.2999877929688,1268.0,1158.949951171875,734.0,324.3500061035156,381.79998779296875,163.89999389648438,549.1500244140625,2120.60009765625,10309.9501953125,1187.75,34.45000076293945,464.70001220703125,17050.0,164.85000610351562,141.0,557.5,356.0,70.44999694824219,1893.699951171875
2019-05-20,38701.1796875,725.7999877929688,1313.9000244140625,1200.0250244140625,764.5,330.95001220703125,404.0,165.14999389648438,552.0,2126.0,10601.0,1203.800048828125,35.0,475.54998779296875,17500.0,170.125,142.0500030517578,582.0,366.0,73.0,1800.1500244140625
2019-05-21,39449.44921875,723.5,1329.300048828125,1216.5,791.0,340.8500061035156,408.1499938964844,168.0,565.0,2145.0,10989.9501953125,1233.0,37.79999923706055,496.0,17650.0,176.1999969482422,144.9499969482422,589.0,364.3500061035156,74.25,1844.949951171875
2019-05-22,39086.2109375,711.0999755859375,1349.0,1208.75,776.4000244140625,331.0,402.0,165.5,560.5,2114.0,10626.4501953125,1248.3499755859375,35.54999923706055,490.04998779296875,17394.400390625,169.5,140.89999389648438,584.5,363.20001220703125,71.6500015258789,1884.949951171875
2019-05-23,39591.76953125,717.7000122070312,1370.0,1205.0,789.9000244140625,337.1499938964844,412.20001220703125,168.8000030517578,564.0,2100.0,10821.2001953125,1255.0,37.099998474121094,496.0,17299.69921875,170.27499389648438,143.39999389648438,585.0,368.8999938964844,73.9000015258789,1935.0
2019-05-24,39076.28125,702.3499755859375,1349.9000244140625,1178.0,779.0,339.8999938964844,413.8999938964844,160.1999969482422,566.0,2074.0,10948.9501953125,1220.0,37.0,479.54998779296875,17180.0,169.0,140.5500030517578,580.0,367.0,70.5,1917.449951171875
2019-05-27,39536.23046875,708.7999877929688,1336.0,1203.0,793.6500244140625,347.6000061035156,431.70001220703125,165.0,571.0,2060.0,10701.0,1221.300048828125,37.5,492.0,17026.349609375,172.60000610351562,141.8000030517578,584.0,364.79998779296875,76.0,1967.0
2019-05-28,39765.640625,710.0,1317.199951171875,1205.125,814.9000244140625,349.0,435.0,166.89999389648438,582.0,2060.0,11036.0,1240.0,38.150001525878906,495.0,16907.69921875,176.5500030517578,148.75,599.0,366.1000061035156,77.05000305175781,1927.0
2019-05-29,39714.26953125,726.5,1322.25,1208.0,809.5,344.3999938964844,429.8999938964844,168.9499969482422,575.0,2071.0,11050.0,1238.0,37.95000076293945,497.0,16999.0,175.0,153.9499969482422,589.0,370.5,79.5,1990.550048828125
2019-05-30,39580.28125,727.7999877929688,1316.4000244140625,1214.9749755859375,804.7999877929688,340.0,422.95001220703125,165.8000030517578,562.9000244140625,2120.0,11176.0498046875,1234.0,36.79999923706055,487.70001220703125,17099.80078125,177.5,150.35000610351562,570.4500122070312,364.6499938964844,80.9000015258789,2045.0
2019-05-31,39998.91015625,735.0,1339.0,1225.050048828125,813.4000244140625,349.0,429.5,164.8000030517578,562.7999877929688,2159.949951171875,11320.0,1244.0,37.150001525878906,483.0,17225.0,180.0,156.0,574.4500122070312,368.70001220703125,79.0,2139.0
2019-06-03,39806.859375,734.0,1335.0,1217.25,810.0999755859375,350.5,422.54998779296875,160.64999389648438,555.0999755859375,2207.800048828125,11500.0,1234.0,37.599998474121094,479.04998779296875,17663.94921875,181.0,147.9499969482422,584.0,375.5,75.80000305175781,2059.10009765625
2019-06-04,40196.0,741.9500122070312,1358.0,1228.5,807.7999877929688,352.0,416.0,164.0,568.0,2226.0,11694.0,1274.0,37.0,501.6499938964844,17542.30078125,179.0,148.75,594.5,379.79998779296875,77.0,2280.0
2019-06-06,40136.4296875,734.7000122070312,1354.199951171875,1230.0,826.5499877929688,353.0,416.5,165.10000610351562,564.5499877929688,2199.0,11583.2001953125,1253.0,39.70000076293945,500.0,17600.0,169.47500610351562,149.75,600.0,378.70001220703125,78.9000015258789,2249.89990234375
2019-06-07,39581.76953125,737.7000122070312,1327.699951171875,1212.5250244140625,809.7000122070312,352.95001220703125,413.75,163.89999389648438,562.0,2177.0,11614.5,1272.5999755859375,37.25,490.25,17319.0,158.6999969482422,143.39999389648438,586.5,375.0,73.4000015258789,2325.0
2019-06-10,39787.328125,738.0,1319.9000244140625,1232.5,810.0,355.0,419.3999938964844,168.0,565.0,2194.89990234375,11512.0,1269.25,37.400001525878906,481.5,17290.0,159.5,142.0,620.0,371.0,74.6500015258789,2331.60009765625
2019-06-11,39900.44921875,754.0,1321.1500244140625,1226.5,817.7000122070312,361.8500061035156,419.3500061035156,166.39999389648438,555.0,2237.89990234375,11750.0,1275.0,36.75,481.45001220703125,17120.0,154.0749969482422,135.0,625.0,378.54998779296875,72.3499984741211,2280.0
2019-06-12,39974.1796875,754.1500244140625,1335.199951171875,1224.375,816.0,363.5,422.5,169.10000610351562,560.7000122070312,2249.0,11641.0,1282.0,36.5,475.1499938964844,17103.400390625,153.75,136.39999389648438,621.0,376.25,74.0,2255.0
2019-06-13,39679.3515625,741.5,1330.949951171875,1222.5,812.3499755859375,360.0,416.0,170.0,561.0499877929688,2257.0,11670.0,1285.449951171875,36.150001525878906,471.0,17000.0,155.5,130.8000030517578,608.4000244140625,376.3999938964844,74.4000015258789,2200.0
2019-06-14,39797.0,744.2000122070312,1322.699951171875,1227.449951171875,820.0,364.8999938964844,420.0,168.35000610351562,562.7999877929688,2255.0,11625.0,1299.0,36.20000076293945,470.1499938964844,16920.0,154.14999389648438,118.19999694824219,614.0,377.1000061035156,73.0,2188.0
2019-06-17,39514.359375,741.1500244140625,1321.199951171875,1218.5,801.0,355.54998779296875,418.20001220703125,169.0500030517578,558.7000122070312,2259.89990234375,11555.0,1284.25,35.79999923706055,464.3500061035156,16965.599609375,154.9250030517578,117.75,615.0,368.5,72.69999694824219,2229.199951171875
2019-06-18,39056.98046875,740.0,1281.0,1220.0,782.0,345.1000061035156,415.04998779296875,164.0,542.5499877929688,2249.800048828125,11525.0,1255.5,35.150001525878906,460.0,16480.0,152.60000610351562,116.0,596.0,366.75,72.5,2217.85009765625
2019-06-19,39176.55859375,751.0,1285.25,1209.175048828125,782.0,351.0,425.0,170.0,549.9500122070312,2253.0,11500.0,1285.5999755859375,34.849998474121094,456.0,16415.55078125,155.0,109.0,599.9500122070312,366.3999938964844,74.5,2148.39990234375
2019-06-20,39042.9609375,735.0,1279.0,1214.7249755859375,773.5,342.0,420.1499938964844,166.6999969482422,534.0,2230.0,11650.0,1279.699951171875,33.79999923706055,445.0,16250.0,154.0,102.3499984741211,612.9500122070312,363.8500061035156,72.80000305175781,2020.0
2019-06-21,39608.25,754.0,1295.0,1213.0,776.3499755859375,350.0,432.95001220703125,172.5,552.9000244140625,2280.0,11700.0,1308.800048828125,34.25,453.79998779296875,16600.0,156.0,114.6500015258789,623.0,366.79998779296875,75.5,2107.0
2019-06-24,39160.23046875,752.0,1268.0,1204.0,771.0,352.79998779296875,431.5,172.9499969482422,554.7999877929688,2250.0,11616.150390625,1307.9000244140625,34.650001525878906,444.3999938964844,16455.0,156.0,111.25,625.0,370.0,76.80000305175781,2150.0
2019-06-25,39131.94140625,742.5,1262.0,1212.0,763.0,344.79998779296875,429.6000061035156,169.0,548.0,2277.0,11665.650390625,1306.9000244140625,34.5,444.0,16374.900390625,153.375,111.0,635.0,369.20001220703125,74.80000305175781,2176.0
2019-06-26,39379.12890625,744.0,1288.050048828125,1214.25,782.3499755859375,348.1000061035156,432.79998779296875,170.10000610351562,551.0,2272.89990234375,11705.099609375,1316.0,35.150001525878906,437.79998779296875,16450.0,153.75,109.25,648.0,370.0,76.0,2211.5
2019-06-27,39633.96875,741.0,1294.550048828125,1233.5,789.3499755859375,345.5,439.79998779296875,178.5500030517578,557.7000122070312,2256.39990234375,11857.099609375,1310.0,35.75,433.0,16539.0,155.5,113.0,655.0,370.8500061035156,77.80000305175781,2227.300048828125
2019-06-28,39630.51953125,733.9000244140625,1279.0,1231.0,793.1500244140625,344.0,439.79998779296875,178.89999389648438,553.0,2255.0,11849.0,1320.0,36.0,433.0,16586.55078125,154.0,112.30000305175781,647.0499877929688,371.8999938964844,78.1500015258789,2202.300048828125
2019-07-01,39543.73046875,734.0999755859375,1257.0,1225.550048828125,810.0,343.04998779296875,439.70001220703125,177.89999389648438,554.9000244140625,2239.64990234375,11949.0,1334.8499755859375,35.45000076293945,434.0,16425.0,155.0,109.5999984741211,645.1500244140625,371.04998779296875,81.05000305175781,2250.0
2019-07-02,39811.6796875,734.4000244140625,1275.050048828125,1245.0,813.0,348.0,439.8999938964844,175.0,556.75,2240.0,11898.0,1329.0,36.0,433.0,16510.44921875,156.75,108.5,657.9500122070312,371.0,83.5999984741211,2230.0
2019-07-03,39907.5703125,742.0,1281.550048828125,1247.574951171875,803.5,355.0,437.1499938964844,174.0,555.2000122070312,2259.89990234375,11965.0,1329.9000244140625,36.150001525878906,430.54998779296875,16700.0,156.5,100.8499984741211,647.1500244140625,375.6000061035156,82.94999694824219,2287.25
2019-07-04,39917.6484375,734.0,1282.0,1249.949951171875,809.0499877929688,355.79998779296875,436.1000061035156,173.9499969482422,555.0,2237.300048828125,11843.900390625,1324.9000244140625,37.20000076293945,435.29998779296875,16694.80078125,152.89999389648438,100.5999984741211,640.5,374.1000061035156,84.5999984741211,2282.60009765625
2019-07-05,39990.3984375,736.0,1287.050048828125,1246.0,811.9000244140625,360.04998779296875,436.20001220703125,172.0,551.4500122070312,2241.0,11959.0,1289.75,37.70000076293945,435.0,16930.400390625,154.5,95.0,634.0499877929688,375.29998779296875,85.5999984741211,2285.0
2019-07-08,39476.37890625,717.0,1261.0,1236.199951171875,803.4000244140625,370.0,434.5,164.10000610351562,550.0,2159.0,11929.0,1268.0,35.79999923706055,424.6000061035156,16450.0,153.5,87.0,615.0,379.3999938964844,84.0,2250.0
2019-07-09,38754.46875,717.9000244140625,1250.300048828125,1204.4000244140625,782.0,357.0,429.8500061035156,161.9499969482422,538.0,2170.5,11756.5,1175.550048828125,34.29999923706055,410.5,15959.0,154.6999969482422,94.9000015258789,620.0,369.0,76.9000015258789,2275.0
2019-07-10,38701.98828125,710.1500244140625,1281.199951171875,1192.449951171875,788.9500122070312,357.04998779296875,429.1499938964844,160.0500030517578,548.8499755859375,2081.0,11651.5,1104.0,34.95000076293945,423.6499938964844,15925.099609375,149.6999969482422,92.0,597.2000122070312,370.5,79.5999984741211,2228.949951171875
2019-07-11,38751.62109375,721.0,1284.050048828125,1198.5,772.2000122070312,364.8999938964844,431.3500061035156,162.5,547.9000244140625,2124.60009765625,11575.650390625,1111.0,34.45000076293945,418.45001220703125,15925.0,146.0,94.0,591.0,370.3500061035156,77.19999694824219,2255.0
2019-07-12,38941.1015625,723.2999877929688,1284.699951171875,1207.625,767.0,361.0,426.70001220703125,164.85000610351562,554.0,2108.5,11567.0,1104.949951171875,34.849998474121094,430.0,16019.0498046875,149.0,93.19999694824219,592.0,369.0,78.4000015258789,2314.949951171875
2019-07-15,39009.94921875,762.0,1285.0,1206.449951171875,757.9500122070312,356.0,427.45001220703125,167.6999969482422,562.7000122070312,2120.0,11681.0,1115.0,34.650001525878906,435.5,16042.0,148.5,95.44999694824219,590.0499877929688,369.6000061035156,78.5,2257.0
2019-07-16,38961.859375,776.7999877929688,1279.0,1207.4000244140625,752.5,352.95001220703125,422.0,166.6999969482422,547.25,2131.64990234375,11525.0,1089.0,34.75,426.0,16001.0,145.5,94.3499984741211,588.2999877929688,369.1499938964844,73.75,2220.0
2019-07-17,39171.1015625,784.7000122070312,1296.800048828125,1199.4000244140625,761.7000122070312,350.0,424.04998779296875,168.6999969482422,555.9000244140625,2106.0,11666.0,1115.0,34.70000076293945,423.6000061035156,15994.0,146.10000610351562,108.25,596.0,371.04998779296875,78.8499984741211,2232.75
2019-07-18,39204.46875,792.4000244140625,1281.9000244140625,1200.0,754.9500122070312,350.0,425.79998779296875,167.0,560.0,2115.0,11705.7001953125,1107.0,35.0,423.5,15999.0,144.10000610351562,88.6500015258789,590.5499877929688,373.0,77.30000305175781,2239.0
2019-07-19,39058.73046875,789.7000122070312,1268.25,1212.0,744.0,346.8999938964844,419.5,163.8000030517578,548.0,2095.0,11646.0,1090.0,34.599998474121094,416.1000061035156,15571.650390625,142.25,86.0,585.0,372.1499938964844,74.5,2222.85009765625
2019-07-22,38333.51953125,786.9000244140625,1256.949951171875,1176.5,732.75,342.5,410.79998779296875,161.0500030517578,532.9000244140625,2080.0,11500.0,1091.0,33.900001525878906,395.0,15280.0,137.5,83.0,578.0,369.79998779296875,73.5,2140.0
2019-07-23,38138.55859375,785.4500122070312,1285.699951171875,1148.5250244140625,734.9000244140625,345.20001220703125,413.45001220703125,167.1999969482422,534.9500122070312,2127.800048828125,11317.0,1087.5,33.349998474121094,380.1499938964844,15152.0,138.0,89.4000015258789,587.4000244140625,361.95001220703125,76.0,2194.85009765625
2019-07-24,37990.23046875,789.5,1274.0,1131.5,729.0,342.0,412.25,168.0500030517578,527.4000244140625,2115.0,11508.400390625,1105.0,32.650001525878906,368.0,15051.0,139.0,91.44999694824219,590.0,359.8999938964844,72.5,2165.0
2019-07-25,37935.01953125,787.0,1267.949951171875,1142.5,712.0,334.0,410.1000061035156,165.0,519.7999877929688,2115.0,11522.0498046875,1091.300048828125,31.899999618530273,360.0,14737.599609375,135.85000610351562,88.5,580.4500122070312,361.25,70.9000015258789,2159.0
2019-07-26,37831.1796875,793.0,1233.449951171875,1142.5,723.2999877929688,338.95001220703125,409.29998779296875,175.10000610351562,535.0,2111.0,11538.5498046875,1085.0,30.5,365.0,14990.0,134.14999389648438,88.75,576.0499877929688,361.3500061035156,70.19999694824219,2235.0
2019-07-29,38043.21875,787.5499877929688,1219.4000244140625,1139.175048828125,745.0,334.79998779296875,432.5,165.0,533.9000244140625,2111.0,11619.0,1108.0,31.5,372.0,15013.7998046875,133.9499969482422,96.0,579.0,360.8999938964844,70.30000305175781,2224.550048828125
2019-07-30,37735.5390625,792.0,1211.25,1127.0,725.0499877929688,335.95001220703125,430.79998779296875,156.3000030517578,522.0,2125.0,11660.0,1084.0,30.0,359.0,14841.150390625,131.5,94.8499984741211,573.0,363.70001220703125,70.44999694824219,2245.0
2019-07-31,37257.55078125,792.0,1177.949951171875,1125.0,694.0,342.5,423.0,150.5500030517578,518.0999755859375,2175.0,11531.25,1092.0,27.5,344.0,14289.0,130.0,86.5,561.0,362.0,66.80000305175781,2231.0
2019-08-01,37387.1796875,790.7999877929688,1169.800048828125,1116.5,674.2999877929688,335.70001220703125,423.70001220703125,153.25,516.5,2206.0,11680.0,1055.0,27.600000381469727,363.29998779296875,14495.0,128.60000610351562,89.19999694824219,583.9000244140625,365.45001220703125,67.94999694824219,2239.449951171875
2019-08-02,36920.109375,769.0,1175.5,1105.5,665.0499877929688,327.20001220703125,414.79998779296875,143.6999969482422,510.25,2179.89990234375,11520.0,1061.699951171875,28.0,353.0,14478.0,128.0,87.9000015258789,608.0,363.0,65.5,2210.0
2019-08-05,36842.171875,773.0,1177.5,1100.5,669.7999877929688,340.6000061035156,403.5,141.0,512.0,2185.0,11580.0,1067.9000244140625,27.549999237060547,364.79998779296875,14678.9501953125,126.9000015258789,88.0,611.0,375.0,64.0,2160.0
2019-08-06,36568.03125,778.0,1136.800048828125,1084.3499755859375,660.0,356.75,400.6000061035156,137.1999969482422,519.0,2232.0,11740.0,1029.699951171875,28.350000381469727,371.0,14290.0,125.0,80.94999694824219,599.0,373.6000061035156,65.25,2146.949951171875
2019-08-07,37025.26953125,779.0,1127.800048828125,1094.5,679.75,369.70001220703125,409.0,140.0500030517578,501.0,2220.0,11869.0,1021.7999877929688,28.5,380.8500061035156,14564.5,123.5,86.6500015258789,617.4500122070312,378.0,66.0,2150.0
2019-08-08,36808.01171875,778.0,1109.0,1095.5,668.0,366.0,412.0,137.10000610351562,509.0,2222.0,11822.0,1032.25,27.399999618530273,372.79998779296875,13923.0,121.9000015258789,89.55000305175781,606.0,380.0,62.650001525878906,2169.75
2019-08-09,37521.30078125,791.5,1159.0,1124.7249755859375,663.0,374.8999938964844,416.0,140.0,505.8999938964844,2270.0,11879.0,1049.0,27.799999237060547,385.0,14378.349609375,122.44999694824219,91.0,602.7999877929688,385.0,64.9000015258789,2185.949951171875
2019-08-13,37755.16015625,788.3499755859375,1240.0,1141.0,666.9000244140625,359.79998779296875,419.5,141.5500030517578,486.8999938964844,2250.199951171875,12000.0,1060.0,27.600000381469727,388.75,14325.599609375,124.0,84.0,606.0,395.0,64.9000015258789,2209.0
2019-08-14,37233.5,774.0,1298.0,1123.5,655.7999877929688,353.1000061035156,413.79998779296875,141.0,476.0,2182.0,11938.0,1059.949951171875,27.200000762939453,374.8999938964844,13544.900390625,127.94999694824219,74.4000015258789,589.0999755859375,394.5,63.400001525878906,2186.75
2019-08-16,37383.0,779.0,1290.550048828125,1110.0,663.0,365.0,417.1499938964844,144.89999389648438,478.75,2233.0,12099.0,1080.0,25.299999237060547,373.8999938964844,13389.0,129.5,79.5,589.1500244140625,395.6499938964844,63.25,2182.800048828125
2019-08-19,37485.921875,777.0,1280.800048828125,1117.75,679.0,362.04998779296875,421.0,145.89999389648438,477.8999938964844,2167.0,12007.0,1108.5999755859375,24.950000762939453,380.0,13650.150390625,130.1999969482422,79.44999694824219,602.0,394.8999938964844,64.9000015258789,2184.35009765625
2019-08-20,37441.75,781.0499877929688,1294.0,1106.0,686.5999755859375,360.79998779296875,421.6000061035156,145.10000610351562,478.3999938964844,2168.5,12072.0,1095.0,27.899999618530273,373.1499938964844,13637.0,128.1999969482422,76.80000305175781,612.0,396.54998779296875,64.19999694824219,2172.64990234375
2019-08-21,37298.73046875,792.7999877929688,1277.4000244140625,1108.5,671.0,359.20001220703125,414.3500061035156,142.3000030517578,478.79998779296875,2187.0,11970.349609375,1085.0,26.649999618530273,369.8500061035156,13546.25,127.94999694824219,71.19999694824219,604.8499755859375,395.1499938964844,62.0,2163.64990234375
2019-08-22,37087.578125,800.7999877929688,1271.0,1113.0,669.0,352.8500061035156,411.20001220703125,138.8000030517578,470.0,2186.050048828125,12649.900390625,1067.4000244140625,25.399999618530273,368.0,13701.0,122.44999694824219,65.5999984741211,588.0,394.0,60.0,2134.64990234375
2019-08-23,36387.6796875,798.0,1243.0,1080.800048828125,660.0,353.8999938964844,390.0,129.0500030517578,465.0,2221.5,12453.0,1060.0,24.450000762939453,356.8999938964844,13475.349609375,120.9000015258789,56.29999923706055,596.9000244140625,389.70001220703125,58.45000076293945,2010.550048828125
2019-08-26,37363.94921875,800.0,1294.0,1102.449951171875,676.5499877929688,358.79998779296875,408.6000061035156,139.0,466.0,2254.0,12566.0,1098.5999755859375,26.100000381469727,379.0,14019.0,128.0,63.0,618.0,392.0,61.5,1915.0
2019-08-27,37658.48046875,791.0,1283.0,1129.949951171875,693.0,362.20001220703125,413.70001220703125,137.85000610351562,463.1000061035156,2270.0,12395.0,1110.0,28.25,366.6000061035156,14390.0,126.5,62.849998474121094,616.5999755859375,379.0,62.5,1941.5
2019-08-28,37655.76953125,785.0999755859375,1276.0,1127.5,684.9000244140625,351.5,418.8999938964844,138.1999969482422,468.8999938964844,2242.0,12440.0,1130.0,28.75,371.0,14698.0,131.5,65.0,619.0,386.95001220703125,62.70000076293945,2007.6500244140625
2019-08-29,37381.80078125,798.9000244140625,1257.949951171875,1124.949951171875,676.5,343.70001220703125,411.70001220703125,133.0,464.0,2239.0,12620.0,1119.0,26.649999618530273,357.29998779296875,14202.0,128.0500030517578,59.0,626.0,391.0,60.5,1995.0
2019-08-30,37222.26171875,808.0,1247.0,1117.5,666.7000122070312,345.3999938964844,408.3999938964844,137.60000610351562,465.95001220703125,2236.050048828125,12764.0,1108.0,26.100000381469727,355.54998779296875,14165.2998046875,129.9499969482422,58.0,630.5499877929688,391.0,60.099998474121094,2007.550048828125
2019-09-03,37181.76171875,815.0,1240.0,1112.5,661.9000244140625,347.04998779296875,407.95001220703125,137.5500030517578,470.0,2259.0,12850.0,1105.0,26.75,351.8999938964844,14485.0,129.5,59.5,633.0,392.0,58.79999923706055,2031.0
2019-09-04,36575.23828125,813.7000122070312,1200.0,1105.0,647.5,337.0,390.0,134.25,469.0,2269.699951171875,12711.0,1061.25,28.850000381469727,359.1000061035156,14180.0,128.0,58.0,624.7000122070312,388.3999938964844,53.04999923706055,2034.949951171875
2019-09-05,36821.7109375,827.0999755859375,1208.0,1127.5,652.0,349.95001220703125,389.70001220703125,138.60000610351562,471.0,2246.64990234375,12580.75,1039.800048828125,27.5,365.3999938964844,13412.099609375,127.19999694824219,59.599998474121094,621.9000244140625,385.3500061035156,54.20000076293945,2127.449951171875
2019-09-06,36785.58984375,838.0,1205.0,1116.5,651.2000122070312,349.5,391.8999938964844,139.9499969482422,475.25,2215.0,12355.0,1048.699951171875,27.799999237060547,372.3999938964844,13748.5,131.64999389648438,61.400001525878906,633.9000244140625,385.5,55.150001525878906,2175.0
2019-09-09,36969.48046875,838.0499877929688,1222.0,1127.5,668.8499755859375,354.0,392.04998779296875,138.60000610351562,475.0,2203.0,12600.0,1067.449951171875,27.75,371.0,13820.0,132.0,60.400001525878906,629.0,382.0,55.0,2049.0
2019-09-11,37251.03125,821.6500244140625,1222.699951171875,1135.5,674.5,359.0,395.95001220703125,144.60000610351562,473.8999938964844,2192.0,12830.0,1092.4000244140625,28.0,390.79998779296875,14209.0,132.0500030517578,66.1500015258789,644.0,386.8999938964844,56.599998474121094,2080.0
2019-09-12,37330.46875,818.0,1238.0,1125.0,677.0999755859375,357.3999938964844,398.0,147.3000030517578,474.1000061035156,2154.0,12756.7998046875,1110.0,28.700000762939453,406.25,14415.0,128.0,72.0999984741211,634.0,387.5,60.0,1959.0
2019-09-13,37175.859375,816.0,1214.699951171875,1126.0,667.4000244140625,350.0,407.79998779296875,142.1999969482422,471.79998779296875,2138.0,12658.0,1075.0,28.25,394.5,13826.0,125.25,67.1500015258789,645.0,384.0,59.04999923706055,1886.0
2019-09-16,37204.55859375,831.5499877929688,1191.0,1128.125,670.5999755859375,341.1499938964844,409.6000061035156,149.0,472.0,2150.35009765625,12690.0,1123.550048828125,28.600000381469727,384.8999938964844,14000.0,130.1999969482422,67.9000015258789,630.2000122070312,382.0,59.0,1898.949951171875
2019-09-17,37169.4609375,830.0,1214.800048828125,1127.5,670.0,345.6000061035156,406.8500061035156,149.0,472.0,2154.0,12800.0,1154.0,28.799999237060547,390.25,14105.0,129.5,67.05000305175781,634.0999755859375,380.5,58.900001525878906,1950.0
2019-09-18,36621.37890625,831.0499877929688,1204.8499755859375,1107.574951171875,643.7999877929688,342.25,404.8999938964844,145.60000610351562,461.0,2115.0,12785.5,1160.0,27.899999618530273,373.0,13611.0,132.75,65.30000305175781,624.7000122070312,382.0,56.54999923706055,1933.9000244140625
2019-09-19,36613.9296875,825.0,1207.0,1099.800048828125,648.0,337.0,396.0,149.4499969482422,460.1499938964844,2138.85009765625,12822.0,1162.550048828125,27.799999237060547,373.6499938964844,13627.2001953125,135.25,64.5999984741211,630.5999755859375,380.1499938964844,56.900001525878906,1999.949951171875
2019-09-20,36214.921875,822.3499755859375,1186.5999755859375,1108.0,642.7999877929688,339.3500061035156,388.29998779296875,146.35000610351562,455.0,2102.5,12693.900390625,1161.0,27.450000762939453,370.0,13547.0498046875,133.1999969482422,54.0,625.0,380.1000061035156,55.5,1936.300048828125
2019-09-23,38844.0,810.0,1278.0,1255.3499755859375,703.0,355.45001220703125,432.0,162.0,470.0,2085.0,13532.0,1263.550048828125,28.899999618530273,425.0,14240.0,138.5500030517578,57.79999923706055,677.0499877929688,389.8999938964844,61.0,2100.0
2019-09-24,39135.28125,767.7000122070312,1243.0,1257.25,729.7999877929688,347.8500061035156,443.0,159.0,451.70001220703125,2015.0,13710.0,1320.0,30.549999237060547,426.0,15000.0,142.5,55.29999923706055,672.4500122070312,389.0,61.0,2070.300048828125
2019-09-25,39087.19921875,791.0,1281.0,1251.0,701.8499755859375,349.29998779296875,440.0,158.8000030517578,450.04998779296875,2057.0,13430.0,1292.449951171875,33.75,419.95001220703125,14515.0,138.10000610351562,56.0,668.2000122070312,396.75,60.0,2065.050048828125
