,date,^BSESN,INFY.BO,RELIANCE.BO,HDFCBANK.BO,AXISBANK.BO,BHARTIARTL.BO,ICICIBANK.BO,VEDL.BO,CIPLA.BO,BAJAJ-AUTO.BO,NESTLEIND.BO,TITAN.BO,IDBI.BO,TVSMOTOR.BO,BOSCHLTD.BO,GAIL.BO,YESBANK.BO,VOLTAS.BO,MARICO.BO,UNIONBANK.BO,BERGEPAINT.BO
586,2020-05-27,30793.109375,682.75,1434.0,861.0,346.0,561.049988,295.850006,88.400002,631.700012,2565.0,16730.849609,890.0,19.75,321.649994,9365.0,89.900002,27.5,451.899994,325.5,23.0,462.0
587,2020-05-28,31827.800781,706.099976,1455.0,917.599976,391.5,565.5,322.899994,88.349998,635.900024,2599.0,16716.0,889.0,20.4,326.549988,9489.0,89.199997,27.950001,470.0,323.0,23.1,466.950012
588,2020-05-29,32041.289063,697.0,1470.699951,948.0,383.0,557.0,323.049988,89.0,635.0,2604.399902,16989.0,898.0,20.700001,331.549988,9803.950195,89.050003,26.799999,486.600006,329.0,23.6,460.200012
589,2020-06-01,32906.050781,696.549988,1480.0,970.0,395.0,560.0,338.200012,92.800003,651.0,2713.0,17595.0,896.0,24.35,349.799988,9866.0,94.900002,27.75,505.0,346.950012,24.4,492.5
590,2020-06-02,33450.191406,699.900024,1521.0,988.0,396.75,563.099976,337.100006,94.25,648.950012,2757.050049,17432.0,958.0,25.9,351.0,10618.5,93.800003,27.25,577.0,338.25,25.450001,490.25
591,2020-06-03,34185.410156,713.0,1545.0,1010.0,420.0,566.5,356.299988,98.0,646.099976,2830.0,17230.0,987.0,30.6,365.0,10648.0,97.550003,27.5,562.450012,333.600006,25.75,510.0
592,2020-06-04,34072.5,702.0,1540.0,1026.0,409.899994,553.549988,355.399994,98.0,644.0,2790.0,17440.0,980.0,34.299999,350.0,11111.0,97.5,28.0,570.0,336.0,28.6,517.099976
593,2020-06-05,34198.550781,708.0,1601.900024,1003.0,399.700012,590.0,349.899994,105.300003,663.0,2834.0,17344.349609,973.0,36.25,365.75,11199.0,98.0,28.0,568.0,337.0,29.950001,507.700012
594,2020-06-08,34841.171875,708.950012,1624.0,1051.0,414.100006,589.950012,365.100006,101.300003,655.0,2800.0,17160.0,997.049988,39.799999,362.899994,11498.0,101.300003,29.75,585.0,331.450012,32.5,522.0
595,2020-06-09,34520.789063,721.900024,1580.0,1023.900024,430.5,580.0,360.75,105.699997,638.599976,2800.75,16700.0,1037.699951,37.900002,353.0,11450.0,105.0,31.299999,565.0,336.950012,29.5,502.950012
596,2020-06-10,34029.140625,715.0,1541.099976,988.200012,424.0,570.049988,349.0,104.0,646.599976,2760.0,16612.0,996.5,34.299999,352.0,11390.0,101.0,30.299999,550.549988,334.799988,29.200001,490.0
597,2020-06-11,34214.691406,713.849976,1569.0,989.0,426.0,571.950012,352.200012,106.099998,644.900024,2712.0,16589.0,977.400024,32.900002,349.299988,10840.0,98.050003,30.5,553.599976,335.799988,29.75,503.0
598,2020-06-12,32436.689453,680.0,1495.0,929.0,393.0,544.0,323.200012,97.400002,625.0,2580.149902,16599.949219,919.0,30.450001,320.0,10690.0,93.800003,28.799999,542.200012,320.0,28.049999,475.0
599,2020-06-15,33670.550781,695.0,1577.0,972.400024,410.0,557.950012,341.75,103.849998,643.0,2762.0,16555.449219,982.0,31.9,342.649994,10924.900391,96.849998,30.0,558.0,335.0,28.549999,501.0
600,2020-06-16,33853.71875,701.0,1641.5,973.0,404.5,556.0,341.600006,104.5,646.549988,2753.0,16500.0,960.049988,34.150002,344.0,10705.0,101.0,29.5,559.849976,334.899994,30.049999,505.899994
601,2020-06-17,33438.308594,700.700012,1608.0,986.549988,377.299988,547.799988,338.5,103.099998,635.150024,2700.0,16340.0,957.0,31.9,357.0,10500.0,97.0,27.299999,552.900024,325.100006,28.5,506.399994
602,2020-06-18,33371.519531,704.0,1605.550049,980.0,384.0,561.599976,340.0,103.0,638.0,2694.0,16155.099609,960.0,31.85,361.5,10555.0,96.849998,27.799999,542.0,329.0,29.1,492.0
603,2020-06-19,34335.378906,713.0,1674.699951,1022.0,405.399994,563.0,351.5,109.150002,652.5,2689.699951,16182.099609,977.450012,32.200001,363.600006,10571.0,98.0,28.049999,545.0,336.0,29.799999,502.0
604,2020-06-22,34892.03125,704.5,1775.050049,1023.0,420.649994,576.0,366.0,106.0,696.0,2690.0,16201.349609,982.900024,32.650002,373.0,11149.0,99.449997,28.15,550.200012,327.299988,31.25,500.200012
605,2020-06-23,35015.730469,696.799988,1754.0,1035.0,431.700012,582.200012,370.5,110.75,675.799988,2895.0,16248.0,974.200012,33.849998,381.0,11360.0,99.0,27.75,550.0,332.0,33.450001,508.799988
606,2020-06-24,35679.738281,719.950012,1739.800049,1045.849976,449.0,584.900024,379.149994,110.599998,661.0,2876.699951,16674.0,1008.0,36.150002,381.5,11392.75,100.050003,27.65,552.0,340.0,34.950001,515.0
607,2020-06-25,34525.390625,705.0,1729.0,1015.0,418.0,550.049988,340.049988,108.5,632.0,2800.0,16675.0,987.700012,37.950001,377.0,11369.900391,104.0,26.799999,530.049988,339.0,32.950001,536.700012
608,2020-06-26,35144.78125,706.900024,1730.349976,1040.0,426.399994,560.0,356.399994,112.300003,640.0,2869.699951,16820.0,992.0,39.799999,389.899994,11532.0,104.900002,27.049999,557.0,345.0,33.799999,523.5
609,2020-06-29,34926.949219,738.75,1728.0,1033.0,414.149994,560.299988,346.0,109.349998,638.400024,2840.0,16696.0,966.0,41.75,379.0,11190.0,105.0,26.75,545.400024,342.0,33.799999,523.0
610,2020-06-30,35168.300781,734.400024,1736.300049,1077.900024,408.549988,573.0,346.0,108.099998,645.0,2880.0,16810.0,960.0,43.75,380.700012,11098.0,104.900002,26.15,536.25,347.0,32.799999,501.899994
611,2020-07-01,35009.589844,736.0,1718.0,1065.699951,408.0,574.0,355.0,107.449997,643.75,2850.0,17160.0,958.700012,45.900002,378.049988,11407.150391,102.199997,25.6,548.0,355.0,32.0,493.549988
612,2020-07-02,35604.0,735.799988,1750.0,1091.0,440.5,565.700012,365.100006,108.0,631.900024,2869.949951,16945.0,956.0,48.200001,385.0,11369.799805,104.0,27.1,546.25,352.0,32.599998,497.549988
613,2020-07-03,36025.378906,756.599976,1781.050049,1090.699951,430.0,560.75,365.0,106.25,652.650024,2890.0,16925.0,990.0,50.599998,388.799988,11800.0,104.300003,26.35,567.650024,356.5,32.400002,496.700012
614,2020-07-06,36313.460938,765.0,1801.150024,1106.099976,430.0,588.900024,368.0,106.699997,639.099976,2945.0,16689.0,1005.0,53.099998,397.0,11998.0,104.900002,26.200001,562.150024,358.0,32.099998,506.950012
615,2020-07-07,36660.351563,774.0,1870.0,1106.050049,433.899994,579.0,362.200012,110.699997,637.0,2920.0,16800.800781,1015.0,55.75,413.0,12000.0,104.5,26.299999,565.0,353.649994,32.200001,519.0
616,2020-07-08,36738.378906,786.5,1826.0,1105.0,448.100006,572.900024,378.700012,107.800003,644.0,2861.0,17000.0,1028.0,47.950001,400.200012,13599.950195,103.5,25.450001,574.0,355.0,32.049999,511.100006
617,2020-07-09,36450.691406,778.0,1807.5,1115.050049,448.100006,563.0,373.799988,112.0,645.200012,2860.050049,16879.150391,992.099976,45.599998,393.0,13735.0,104.800003,27.450001,562.0,349.5,32.599998,498.799988
618,2020-07-10,36555.128906,772.0,1829.900024,1122.0,450.0,567.650024,364.850006,111.349998,642.5,2860.0,16755.599609,989.0,43.349998,389.549988,13498.0,106.0,26.799999,555.799988,342.350006,32.400002,502.850006
619,2020-07-13,36880.660156,790.0,1908.5,1109.0,442.600006,575.0,364.600006,111.0,641.900024,2895.0,16830.0,975.75,41.5,387.0,13550.0,104.400002,21.6,565.099976,342.100006,32.450001,501.450012
620,2020-07-14,36517.28125,795.650024,1934.699951,1064.0,433.149994,586.0,352.0,111.900002,640.0,2929.0,16995.949219,962.799988,39.150002,388.5,13840.0,101.099998,21.299999,553.200012,349.450012,31.6,499.0
621,2020-07-15,36314.761719,796.900024,1938.699951,1066.150024,423.950012,589.799988,348.0,109.300003,634.900024,2902.0,16999.949219,980.0,37.200001,392.0,13419.0,99.800003,20.6,547.549988,349.950012,30.450001,515.0
622,2020-07-16,36401.199219,900.0,1850.0,1052.699951,430.549988,565.0,347.100006,109.050003,640.0,2949.949951,16907.0,967.0,40.25,394.899994,13300.150391,97.150002,20.0,540.549988,344.0,30.200001,516.0
623,2020-07-17,36547.75,911.0,1845.0,1061.449951,434.200012,563.950012,345.5,109.300003,675.799988,2955.600098,17470.0,961.650024,38.450001,392.350006,12870.0,97.0,18.6,557.75,349.799988,30.0,496.799988
624,2020-07-20,37409.03125,904.0,1920.050049,1142.0,441.0,569.0,358.100006,109.0,691.400024,3000.0,17400.0,1003.799988,38.450001,391.450012,13580.0,101.75,19.799999,581.0,352.100006,31.299999,521.450012
625,2020-07-21,37823.609375,945.900024,1941.800049,1150.0,440.0,578.5,370.549988,110.0,677.200012,3023.0,17477.0,1008.0,41.700001,400.0,13398.0,100.25,19.200001,597.599976,356.0,31.700001,529.200012
626,2020-07-22,38178.070313,940.0,1980.050049,1140.0,473.0,568.0,385.799988,111.0,664.200012,3005.050049,17420.0,1020.0,39.900002,406.75,13170.0,104.300003,18.75,596.549988,356.0,31.15,520.5
627,2020-07-23,37814.921875,916.0,2004.099976,1125.0,469.100006,570.0,382.700012,113.300003,661.75,2935.0,17082.0,1070.0,38.900002,400.0,13222.0,101.25,14.6,595.549988,351.0,30.799999,520.400024
628,2020-07-24,37949.589844,904.700012,2060.0,1121.0,457.799988,565.0,388.200012,113.400002,672.5,3035.0,17257.0,1068.900024,39.5,408.0,13251.0,102.900002,13.8,595.0,353.450012,30.4,519.849976
629,2020-07-27,38275.339844,922.450012,2189.5,1097.849976,447.799988,558.0,388.799988,112.949997,678.799988,2976.100098,17269.0,1061.900024,39.700001,399.0,13357.900391,99.650002,12.3,596.299988,358.899994,30.5,522.200012
630,2020-07-28,38052.179688,947.950012,2163.800049,1079.050049,434.799988,560.799988,361.399994,110.5,651.900024,3060.0,17375.599609,1045.349976,36.900002,397.5,13090.0,97.800003,11.1,586.150024,357.0,29.65,534.349976
631,2020-07-29,38427.148438,953.450012,2180.0,1083.800049,436.399994,566.0,353.100006,111.400002,663.900024,3125.0,17099.0,1058.550049,40.150002,407.0,13199.0,97.800003,12.05,583.950012,362.049988,29.450001,519.150024
632,2020-07-30,38262.828125,960.0,2100.0,1071.199951,440.850006,577.0,352.649994,110.599998,681.0,3080.100098,16799.0,1041.0,41.400002,395.100006,13299.900391,99.0,11.9,588.75,362.0,30.0,525.0
633,2020-07-31,37847.878906,965.0,2125.0,1053.550049,429.5,551.099976,345.549988,111.949997,688.700012,3055.0,16450.5,1060.0,40.700001,406.0,13103.400391,97.0,12.0,597.0,363.0,29.4,529.950012
634,2020-08-03,37595.730469,962.799988,2059.0,1030.0,434.0,551.549988,347.0,113.900002,725.0,3006.0,16530.0,1052.0,38.599998,390.0,13240.0,97.449997,12.0,595.0,364.0,28.549999,526.0
635,2020-08-04,37092.859375,959.700012,2017.099976,1005.900024,422.799988,548.0,346.399994,116.650002,709.799988,2922.0,16575.199219,1097.0,39.349998,398.0,13084.0,94.0,12.3,595.700012,367.5,29.4,527.400024
636,2020-08-05,37892.359375,950.25,2170.0,1050.800049,438.0,550.200012,354.200012,119.400002,719.299988,2999.0,16545.0,1087.0,38.75,385.0,12900.0,94.150002,12.3,610.599976,370.0,29.1,528.0
637,2020-08-06,37946.800781,950.0,2160.0,1040.0,436.799988,562.5,352.5,122.5,728.450012,3016.0,16501.099609,1106.5,38.950001,415.0,12800.0,93.650002,13.47,615.0,367.950012,29.450001,526.849976
638,2020-08-07,37951.070313,970.849976,2124.550049,1036.0,430.200012,553.5,359.200012,124.949997,739.0,2978.050049,16757.0,1118.0,39.5,422.200012,13100.0,96.25,13.94,602.950012,369.950012,29.4,531.799988
639,2020-08-10,38168.421875,950.75,2156.5,1041.699951,435.0,562.5,359.0,122.0,763.400024,3002.0,16900.0,1097.0,40.950001,421.5,13625.099609,97.5,14.58,599.900024,371.700012,29.9,561.0
640,2020-08-11,38371.339844,951.950012,2137.699951,1051.0,436.0,560.799988,369.100006,126.0,800.0,2996.0,16667.050781,1073.0,40.150002,423.0,13606.0,97.900002,15.58,595.299988,370.049988,29.950001,554.400024
641,2020-08-12,38321.128906,950.5,2124.0,1064.0,444.0,551.25,365.0,124.050003,776.0,3035.0,16620.0,1063.300049,39.799999,416.5,13250.0,97.099998,16.35,607.0,370.899994,31.9,547.849976
642,2020-08-13,38456.640625,955.349976,2133.5,1065.349976,453.0,537.900024,367.75,124.0,766.0,3025.0,16538.699219,1061.0,40.25,419.950012,14000.099609,99.0,17.16,611.5,367.0,30.9,564.0
643,2020-08-14,38432.941406,955.0,2122.300049,1068.0,451.100006,542.549988,371.399994,125.0,762.0,2997.0,16478.099609,1061.0,39.650002,430.549988,14400.0,98.650002,15.85,621.5,367.950012,30.25,553.099976
644,2020-08-17,38062.070313,953.5,2103.149902,1045.050049,436.299988,533.0,366.100006,124.449997,779.950012,2986.100098,16356.0,1113.699951,39.049999,413.0,13790.0,96.25,14.55,618.0,367.899994,29.549999,536.200012
645,2020-08-18,38084.699219,961.799988,2089.699951,1028.099976,437.0,527.0,361.100006,128.399994,776.700012,3125.0,16430.0,1126.0,38.599998,428.799988,13960.0,97.650002,14.16,630.900024,369.0,29.299999,541.0
646,2020-08-19,38727.890625,970.0,2141.949951,1062.599976,445.700012,529.400024,373.700012,127.099998,773.0,3100.0,16675.0,1152.099976,40.150002,437.700012,13851.0,97.0,15.45,648.0,375.5,29.799999,561.0
647,2020-08-20,38283.898438,959.0,2118.050049,1054.0,439.0,530.049988,366.299988,129.0,758.450012,3050.0,16348.5,1139.0,39.849998,434.0,13650.0,101.0,15.89,640.0,371.25,29.9,559.5
648,2020-08-21,38471.929688,960.099976,2119.800049,1060.25,438.25,529.0,369.549988,130.0,769.950012,3040.0,16235.799805,1135.0,39.450001,450.0,13793.0,102.599998,15.95,670.049988,373.149994,30.299999,557.150024
649,2020-08-24,38566.960938,949.849976,2098.800049,1086.0,442.25,520.0,373.0,131.0,764.0,3040.0,16560.0,1132.0,44.799999,454.100006,14205.0,101.699997,15.35,661.0,378.700012,32.200001,572.0
650,2020-08-25,38948.460938,946.450012,2105.0,1120.0,451.0,533.0,382.0,128.25,755.0,3069.0,16482.050781,1133.449951,42.599998,451.799988,14329.599609,102.050003,14.8,665.099976,373.0,31.0,570.049988
651,2020-08-26,38930.179688,938.549988,2087.399902,1120.050049,452.950012,527.0,387.0,130.0,753.650024,3072.0,16285.0,1144.900024,41.5,470.0,14399.099609,100.0,14.81,662.0,369.75,30.6,573.799988
652,2020-08-27,39293.53125,960.0,2146.25,1128.0,464.100006,514.799988,391.0,128.649994,749.650024,3109.800049,16190.0,1140.0,41.650002,467.549988,14350.0,100.0,14.7,650.0,370.350006,30.65,564.25
653,2020-08-28,39264.480469,950.099976,2120.0,1111.949951,475.100006,513.799988,394.0,128.0,760.0,3064.0,16350.0,1151.0,41.650002,460.0,14200.0,100.0,15.12,668.0,375.899994,30.549999,558.0
654,2020-08-31,39888.148438,935.0,2172.0,1125.199951,518.0,520.0,415.0,130.699997,750.099976,3064.0,16157.0,1132.0,42.0,460.0,14200.0,100.0,15.3,658.400024,377.850006,32.25,570.0
655,2020-09-01,38754.0,925.0,2095.0,1122.0,495.799988,517.0,394.149994,129.350006,710.099976,2977.0,15951.049805,1101.0,38.299999,438.700012,13288.0,95.800003,14.3,635.099976,368.350006,30.6,557.0
656,2020-09-02,38892.640625,917.900024,2095.0,1122.050049,486.0,552.0,386.0,133.0,730.25,2958.800049,16234.0,1128.0,38.799999,435.100006,12410.0,96.0,14.76,627.0,374.0,30.0,555.0
657,2020-09-03,39165.800781,925.75,2128.0,1135.0,489.0,550.799988,392.799988,127.0,740.0,2911.0,16002.0,1125.0,39.950001,437.5,12928.950195,96.699997,14.35,647.799988,378.0,29.700001,561.0
658,2020-09-04,38325.0,921.5,2065.600098,1106.0,470.0,530.099976,373.100006,126.5,729.0,2895.0,16279.549805,1155.550049,38.700001,430.0,12800.0,95.5,14.15,650.0,375.0,29.450001,542.0
659,2020-09-07,38284.78125,919.25,2080.199951,1088.099976,456.25,526.349976,373.299988,126.0,725.75,2910.0,16231.0,1158.099976,39.049999,438.549988,12999.0,97.0,14.2,650.0,371.350006,29.299999,550.0
660,2020-09-08,38498.070313,929.700012,2093.800049,1115.800049,460.700012,516.799988,371.549988,128.050003,721.900024,2908.0,16300.0,1164.099976,38.900002,440.049988,13065.0,96.699997,14.1,646.0,369.950012,28.950001,552.0
661,2020-09-09,37988.558594,930.0,2085.0,1101.0,440.0,494.399994,369.299988,124.849998,701.5,2890.0,16002.0,1155.0,36.700001,428.100006,12651.0,94.550003,13.79,635.599976,369.799988,28.5,555.0
662,2020-09-10,38516.878906,935.900024,2185.0,1105.0,435.799988,508.799988,372.0,129.149994,729.900024,2891.100098,16313.0,1170.0,37.299999,445.0,12830.0,91.300003,13.69,656.900024,364.0,28.299999,568.0
663,2020-09-11,38865.171875,936.0,2314.649902,1094.0,445.200012,498.0,372.5,130.5,728.950012,2925.0,16370.0,1155.349976,38.400002,444.0,12905.0,91.099998,14.4,644.0,363.100006,29.0,578.0
664,2020-09-14,39073.511719,949.5,2319.75,1090.0,451.0,495.899994,373.0,131.800003,726.5,2915.0,16335.0,1168.0,38.5,445.25,12950.0,92.0,14.98,657.0,364.100006,29.0,576.799988
665,2020-09-15,38904.671875,979.950012,2315.0,1066.0,441.5,474.649994,363.649994,129.649994,720.0,2950.300049,16199.950195,1194.0,37.299999,456.100006,12900.0,92.050003,14.85,695.0,370.0,29.200001,577.049988
666,2020-09-16,39161.011719,990.950012,2323.699951,1069.75,449.0,487.700012,372.700012,132.5,749.0,2966.0,16065.900391,1177.0,37.650002,431.0,13268.599609,92.699997,14.65,688.799988,369.0,28.049999,583.150024
667,2020-09-17,39120.640625,996.0,2319.0,1088.0,442.0,481.0,369.5,134.0,753.0,2965.0,16240.0,1177.349976,37.599998,462.0,13280.0,91.5,14.02,686.0,365.600006,28.0,584.549988
668,2020-09-18,39200.421875,1015.950012,2315.800049,1090.0,445.0,483.0,370.850006,135.0,776.25,3009.050049,16149.299805,1182.0,38.0,468.0,13000.0,91.099998,14.07,699.0,365.5,27.549999,565.0
669,2020-09-21,38812.691406,1000.0,2305.0,1052.0,444.299988,496.399994,366.25,131.0,806.849976,3044.0,16100.0,1168.0,37.599998,460.0,13040.0,91.900002,14.03,678.0,362.950012,26.700001,583.950012
670,2020-09-22,38200.710938,1010.400024,2287.0,1050.0,425.5,467.600006,353.25,129.5,779.900024,2990.0,15495.0,1115.349976,35.950001,449.049988,12835.75,88.800003,13.45,665.349976,353.0,26.15,577.900024
671,2020-09-23,38124.941406,1016.349976,2275.0,1040.0,420.0,470.0,356.649994,127.0,785.0,2980.0,15275.0,1106.099976,35.950001,460.0,13140.0,84.25,13.36,660.799988,346.100006,25.5,563.0
672,2020-09-24,37282.179688,1008.0,2210.0,1036.5,410.049988,426.600006,345.549988,129.0,765.799988,2987.0,15362.950195,1116.5,33.900002,442.399994,12580.0,83.050003,13.0,667.0,339.0,25.049999,572.0
673,2020-09-25,36991.890625,985.0,2196.0,1053.0,408.399994,429.0,338.100006,132.0,744.0,2960.0,15300.0,1096.0,33.700001,439.0,12516.049805,84.5,13.01,653.900024,344.25,25.049999,577.5
674,2020-09-28,37756.25,1014.900024,2229.0,1050.0,417.549988,446.0,351.899994,139.0,772.0,2994.0,16619.0,1121.699951,33.950001,455.049988,13060.0,86.849998,13.47,674.799988,354.75,24.5,583.0
675,2020-09-29,38176.859375,1018.950012,2222.0,1058.900024,440.549988,446.0,364.399994,141.300003,776.049988,3000.0,15800.0,1146.800049,35.75,472.100006,13550.0,88.349998,13.65,700.0,362.0,24.799999,590.0
676,2020-09-30,38068.890625,1012.25,2264.800049,1055.099976,427.0,438.100006,357.049988,140.0,762.099976,2902.0,15690.0,1177.699951,35.049999,469.0,13666.650391,88.849998,13.37,672.25,358.0,25.15,578.0
677,2020-10-01,38410.199219,1016.0,2264.0,1085.0,425.0,427.899994,357.5,137.100006,771.0,2930.0,16000.0,1201.150024,34.599998,474.600006,13862.0,86.800003,13.3,687.150024,367.75,24.4,589.799988
678,2020-10-05,38956.78125,1019.450012,2246.0,1111.0,445.049988,432.850006,370.950012,139.600006,776.0,3008.0,16100.0,1200.0,34.849998,490.0,13620.0,88.099998,13.47,678.549988,366.0,24.799999,590.0
679,2020-10-06,39336.339844,1054.099976,2228.0,1131.699951,455.0,428.0,376.5,137.5,783.450012,2980.0,16100.0,1207.900024,34.599998,478.0,13582.599609,88.0,13.35,672.0,378.799988,25.0,591.0
680,2020-10-07,39633.191406,1045.0,2233.25,1145.0,448.399994,427.100006,379.899994,138.399994,778.200012,2975.0,15900.0,1200.099976,34.950001,469.0,13285.650391,86.900002,13.32,669.900024,373.0,24.450001,608.0
681,2020-10-08,40204.320313,1089.0,2261.800049,1175.550049,454.0,426.0,385.0,123.400002,774.950012,3080.0,16133.0,1257.0,34.799999,483.799988,13300.0,87.0,13.18,680.0,373.5,24.450001,611.0
682,2020-10-09,40226.25,1099.0,2237.0,1200.0,453.899994,427.0,388.600006,117.199997,814.0,3077.0,16380.0,1251.199951,34.900002,475.5,13250.0,84.949997,13.08,693.099976,372.799988,24.700001,611.0
683,2020-10-12,40716.949219,1120.0,2233.5,1235.0,473.350006,431.149994,404.25,109.900002,806.0,3058.699951,16145.0,1265.0,34.950001,471.0,12787.299805,87.0,13.16,689.299988,370.0,25.0,601.25
684,2020-10-13,40592.539063,1135.0,2232.199951,1214.150024,467.600006,420.0,401.600006,98.199997,810.0,3015.0,15900.0,1260.0,34.5,472.850006,12563.799805,84.0,12.94,662.0,367.450012,25.25,604.0
685,2020-10-14,40623.191406,1164.699951,2284.899902,1193.300049,459.799988,416.0,394.149994,99.400002,789.0,3035.0,15673.0,1224.0,34.099998,464.0,12399.0,83.0,12.91,665.849976,366.299988,24.25,607.5
686,2020-10-15,41048.050781,1184.0,2291.0,1214.800049,472.899994,413.350006,407.0,98.699997,776.0,3074.0,15820.0,1220.5,34.25,465.0,12200.0,82.099998,12.9,665.200012,362.0,24.15,599.049988
687,2020-10-16,39936.609375,1112.0,2214.800049,1182.0,463.200012,403.450012,394.200012,96.5,768.5,3050.0,15699.0,1234.0,35.0,457.399994,11902.0,82.800003,12.55,688.099976,361.0,23.299999,600.049988
688,2020-10-19,40318.570313,1133.599976,2192.0,1220.0,477.450012,404.549988,400.100006,95.699997,782.099976,3089.899902,15588.0,1234.0,38.450001,469.0,12012.0,84.050003,12.8,705.599976,363.0,23.4,601.099976
689,2020-10-20,40420.289063,1119.849976,2183.699951,1212.0,486.0,397.299988,413.950012,96.599998,763.849976,2951.0,16000.0,1227.0,38.0,462.0,11940.0,85.25,13.1,683.0,364.25,23.799999,611.0
690,2020-10-21,40767.140625,1142.0,2171.100098,1231.0,497.0,405.899994,416.0,101.349998,782.799988,3035.0,16230.0,1240.0,38.099998,447.0,11970.0,86.5,12.98,699.0,365.0,23.65,625.0
691,2020-10-22,40531.308594,1146.0,2123.0,1242.0,493.5,418.850006,416.899994,105.5,767.0,3037.949951,16000.0,1236.199951,37.150002,446.0,11756.0,86.0,12.92,701.0,360.5,24.450001,595.549988
692,2020-10-23,40728.390625,1134.449951,2109.0,1240.0,514.799988,433.0,416.200012,105.599998,764.0,3012.100098,15912.0,1241.800049,39.349998,447.0,11896.0,88.849998,12.73,710.599976,359.0,24.25,610.799988
693,2020-10-26,40649.761719,1121.0,2101.0,1232.0,507.0,435.600006,417.549988,105.0,759.349976,3068.0,16139.599609,1245.099976,40.200001,445.0,12264.900391,87.949997,14.01,704.0,358.0,24.5,608.849976
694,2020-10-27,40199.078125,1107.0,2032.0,1221.099976,493.100006,434.5,404.549988,104.25,746.25,2901.050049,16490.0,1220.699951,38.950001,429.0,11899.900391,85.0,13.11,696.25,350.350006,24.5,594.900024
695,2020-10-28,40664.351563,1100.0,2044.0,1230.0,510.0,446.399994,412.5,94.599998,771.0,2945.0,17199.949219,1242.0,37.599998,407.25,11911.0,85.0,12.85,701.099976,357.5,23.5,610.5
696,2020-10-29,39537.171875,1060.199951,1999.400024,1202.0,505.0,448.799988,391.600006,94.5,766.099976,2900.0,16620.0,1199.949951,36.599998,426.0,11750.099609,82.0,12.25,705.0,364.5,24.0,596.0
697,2020-10-30,39779.820313,1070.0,2035.0,1184.0,495.799988,453.299988,400.700012,96.0,762.099976,2950.0,16925.0,1178.0,37.099998,425.0,11790.299805,84.5,12.4,702.799988,362.049988,23.6,634.450012
698,2020-11-02,39880.378906,1070.0,2033.5,1195.0,497.799988,434.899994,417.950012,95.5,758.0,2895.100098,17122.0,1169.449951,37.0,459.899994,11678.0,86.0,12.41,705.0,363.5,24.0,628.900024
699,2020-11-03,39990.75,1077.0,1888.0,1225.0,525.299988,457.100006,424.200012,95.150002,751.049988,2887.899902,17200.0,1170.300049,37.0,455.149994,11617.349609,84.849998,12.44,726.900024,368.950012,24.25,628.650024
700,2020-11-04,40171.710938,1066.0,1840.0,1249.050049,527.0,454.0,436.0,95.25,759.799988,2915.0,17100.0,1201.0,36.049999,468.100006,11950.0,84.0,12.3,713.099976,370.899994,24.25,632.900024
701,2020-11-05,41112.121094,1112.0,1949.0,1264.0,532.549988,455.25,444.0,93.0,783.049988,2937.0,17000.0,1220.0,35.650002,472.0,11879.0,84.199997,12.3,720.0,371.399994,23.85,642.049988
702,2020-11-06,41438.761719,1108.0,1988.0,1260.0,539.5,459.0,439.950012,94.75,796.5,2945.0,17280.0,1247.800049,36.5,479.899994,12010.0,87.300003,12.33,745.099976,375.0,24.4,661.700012
703,2020-11-09,42273.96875,1125.0,2058.699951,1311.699951,544.599976,459.399994,449.200012,94.699997,797.0,2985.0,17270.0,1265.0,36.299999,484.0,11945.0,87.0,12.4,757.099976,383.549988,25.0,659.0
704,2020-11-10,42959.25,1129.949951,2075.0,1351.0,570.599976,474.899994,484.25,100.650002,770.0,3025.0,17177.0,1285.050049,37.400002,476.0,11761.0,86.75,13.54,795.349976,383.0,25.0,653.5
705,2020-11-11,43444.058594,1098.0,2092.0,1400.0,583.5,468.700012,484.5,99.75,725.0,3000.0,16750.0,1305.0,36.599998,478.200012,11950.0,91.400002,14.21,763.150024,369.200012,25.200001,643.349976
706,2020-11-12,43291.890625,1124.0,1985.0,1350.0,600.0,477.0,481.0,101.800003,743.0,3022.0,16750.0,1294.0,37.200001,477.799988,12234.400391,93.199997,14.7,761.150024,373.799988,24.950001,650.0
707,2020-11-13,43298.921875,1119.849976,1990.0,1369.400024,595.700012,478.0,473.5,102.949997,741.349976,3017.0,16789.0,1289.0,37.299999,484.0,11900.0,92.800003,14.23,750.0,374.100006,24.299999,650.0
708,2020-11-14,43298.921875,1137.0,2013.0,1370.0,613.549988,487.0,489.899994,108.0,750.0,3050.0,16835.0,1293.0,37.200001,480.0,11914.950195,93.650002,14.71,765.0,376.0,25.0,650.0
709,2020-11-17,44095.851563,1138.0,2084.0,1386.550049,613.599976,490.0,487.0,108.800003,748.0,3044.0,16900.099609,1293.0,37.599998,485.700012,11948.299805,94.0,14.57,762.0,371.5,24.9,652.049988
710,2020-11-18,43978.578125,1129.0,1997.449951,1411.0,626.450012,481.700012,489.0,107.349998,745.0,3057.0,16949.949219,1300.0,37.450001,463.100006,11690.0,93.050003,14.5,776.900024,378.899994,25.15,647.25
711,2020-11-19,43902.238281,1104.650024,1986.400024,1400.0,620.049988,476.0,490.0,110.900002,743.349976,3039.0,16865.0,1279.0,37.700001,484.0,11360.0,93.300003,14.57,765.0,374.5,25.549999,655.0
