,Days to Maturity,Implied Volatility,Historical Volatility
381,34,0.3071481514385255,0.2562025870093599
382,30,0.3004269008633477,0.19237761945780774
383,65,0.5047112460685582,0.22011813238321332
384,87,0.3974653793644293,0.27324937413369266
385,80,0.4265719502310532,0.2432948837756141
386,63,0.5256775664398371,0.27959626860264836
387,50,0.15286891007039036,0.21721545994692865
388,71,0.568269114478124,0.3710891896230647
389,51,0.5368217120245019,0.28895494684375944
390,55,0.6691338331793888,0.281141627993135
391,44,0.4272561915379627,0.22196896864899776
392,27,0.19945653600040075,0.1984827678668231
393,37,0.2752042655099109,0.29740830290130654
394,31,0.4093298016221396,0.18233182186083904
395,84,0.7349492682411329,0.3739204834107442
396,22,0.2855593182082307,0.17937423675132777
397,86,0.8440280639171348,0.2696275191046189
398,44,0.48193139127840984,0.24178680518356935
399,85,0.5149016190678662,0.26932689625072087
400,6,0.2725318259849488,0.10913164685706621
401,76,0.2059243924164357,0.23979773285490136
402,78,0.42295755468660495,0.22940209353339938
403,23,0.5516118573334757,0.2575258746587081
404,83,0.2596574620131115,0.28792949129378215
405,30,0.25136176087843953,0.26522044289527386
406,45,0.20881157486323385,0.24679555545782747
407,42,0.27603949579723147,0.2533322914714745
408,7,0.32517002115169275,0.13558065519355308
409,38,0.2964252428731148,0.23339509144749432
410,63,0.32733453310367044,0.324619876035732
411,28,0.20147536610462405,0.400571737165661
412,90,0.41852955167762984,0.32388074475202827
413,16,0.3181657862713825,0.21849722933159094
414,45,0.5998094596637025,0.20292201259044268
415,29,0.35317242251833125,0.2901592502643834
416,73,0.8627809848867458,0.24030981569645957
417,51,0.791783725683564,0.17876555516938414
418,84,0.34516121259541716,0.32723059378571856
419,31,0.34395675072151805,0.22882277773864113
420,23,0.23908676950261493,0.3415251474474656
421,90,0.3560767436555505,0.2707794375297824
422,14,0.4841965362290562,0.4820950728617287
423,69,0.6021330239712431,0.33569964088354215
424,44,0.25231393072530456,0.27889536544624577
425,41,0.263414024238342,0.2392042565486315
426,90,0.33635557018819423,0.22828223222597802
427,56,0.6894398409020945,0.23293820043771657
428,55,0.3178698034480346,0.3713608866814254
429,37,0.24734866566239852,0.2080868228826731
430,6,0.35859764120064713,0.17870479847602833
431,51,0.559117365806431,0.28895494684375944
432,50,0.25640496993680906,0.274501655025768
433,55,0.5211602614430582,0.19104527011740943
434,78,0.5980796700165161,0.34729041257573495
435,71,0.5807202121401843,0.3710891896230647
436,41,0.858807708910541,0.2810623079668531
437,44,0.7105243125866717,0.2422440570518478
438,36,0.3737730652185158,0.24906163888899688
439,58,0.3136701688928946,0.2791314568949033
440,13,0.6190701836445762,0.15347313641512125
441,63,0.5687693447842646,0.22691400322994928
442,33,0.2290957361506236,0.19004823604365323
443,65,0.43039142173988953,0.37008360651898714
444,55,0.5248545723636955,0.19104527011740943
445,50,0.19310887561001697,0.1975066520558111
446,73,0.567931968204943,0.3244679105405927
447,78,0.4136582993821407,0.22940209353339938
448,87,0.3839683238553373,0.2748321282406874
449,33,0.2290957361506236,0.19004823604365323
450,14,0.2715561765927934,0.1984094875902315
451,69,0.4125884545790313,0.34803447617108896
452,54,0.2360200282092149,0.2673740956778605
453,1,0.20772421076807343,0.0
454,64,0.4688248171169164,0.366396448967247
455,52,0.6640749914914656,0.24622217640081293
456,42,0.24239562925961747,0.28846072605900414
457,83,0.4092398916712033,0.2179648956868909
458,80,0.31820483811873823,0.2801641097129097
459,57,0.2508716674005548,0.3009124599066442
460,58,0.4913149505793125,0.3581010348478441
461,23,0.3114443136594525,0.2753500609948316
462,28,0.28834140932085767,0.2545017573531615
463,43,0.4252554218760473,0.23476218324929915
464,72,0.47324411843594477,0.21825473672461015
465,43,0.3258146265279017,0.2751772295099318
466,27,0.7635196625603216,0.19305424238869784
467,35,0.29579697502278435,0.3176771722594043
468,52,0.8784211508669206,0.299203344269905
469,14,0.3015095812576787,0.164163616388347
470,68,0.620542438348572,0.24401308970982924
471,13,0.2642745998902317,0.22205873838055845
472,72,0.29414829028861467,0.27619157597016347
473,87,0.44056399731155566,0.2623396550774789
474,6,0.8873449663003766,0.008309014276019652
475,43,0.3228774485017849,0.2751772295099318
476,58,0.5836035975699277,0.23536814210874035
477,16,0.4424675921909941,0.2504883097715156
478,16,0.2176646411975597,0.1525565591365274
479,83,0.35214647559576306,0.20885370712717483
480,22,0.2843690341254677,0.20205567093684593
481,66,0.1661653106060056,0.20603170665938703
482,80,0.6107129644047412,0.3521564615921416
483,23,0.2803693248237729,0.2280272753828041
484,27,0.16477954543512394,0.206696257239125
485,38,0.269621481333941,0.4140735014654009
486,42,0.3200634046313864,0.2533322914714745
487,85,0.37351957883416104,0.24542467997021883
488,38,0.44656929830511805,0.36141000898208225
489,43,0.870262735394599,0.29166316036318296
490,7,0.4968952402622342,0.12742547290420986
491,23,0.30167959746199025,0.19977729005894349
492,34,0.32815880347573306,0.25749165855039186
493,14,0.4207931874037189,0.4089150649881504
494,69,0.8838028911889926,0.33337475546568274
495,85,0.41627075993202234,0.23558908081260865
496,45,0.20789283360360497,0.22596525854664684
497,30,0.3584375054000101,0.4518690020430461
498,86,0.35462715050867816,0.2807799816006886
499,9,0.27422286614403674,0.07115813896614771
500,62,0.7366654305268401,0.2905825340723902
501,42,0.9922012924415338,0.22389569971347434
502,49,0.30992181931582424,0.3589317852163218
503,6,0.3090116020541395,0.35963178274552526
504,31,0.23068061567523715,0.1865442746167558
505,20,0.2025553719154193,0.18198857830239382
506,22,0.4071184766219348,0.4086920535089798
507,45,0.7161978640514075,0.25841905273033294
508,94,0.4604709408018858,0.32597237591865125
509,84,0.38124241684431204,0.23037650827863151
510,29,0.3172977548457048,0.2497035593874443
511,90,0.4811035945993236,0.229694359280823
512,44,0.2640202804413133,0.21355948869155975
513,42,0.4271190705289958,0.2042076320669682
514,71,0.3372916709732335,0.22725210869644705
515,77,0.5215157212280076,0.40251346981696146
516,17,0.2643086923861122,0.14389421379168188
517,59,0.48328140796029495,0.22159847406223962
518,16,0.34214797067069086,0.4737998428119837
519,78,0.4090659806234118,0.21530282608730075
520,17,0.32796613854477097,0.18738238751397926
521,22,0.2285315829254116,0.19697519419915804
522,44,0.47453218653404305,0.34762496415209065
523,69,0.551848379920062,0.24381076209780841
524,73,0.33333868655958626,0.23566181124115992
525,72,0.4808305930195602,0.24953142166007333
526,58,0.5188575880852981,0.19359025685054734
527,20,0.3524826082031014,0.18198857830239382
528,57,0.47730857821333894,0.30183105735394655
529,21,0.2886659022618487,0.4469522048653553
530,84,0.2652110368859149,0.2871273903697869
531,59,0.521098370393458,0.30445502307644107
532,65,0.6255677730917526,0.2370413931345852
533,49,0.686157147334307,0.3151747957207774
534,71,0.3138680363954174,0.23871503692895585
535,86,0.31552866381221767,0.2608631234366846
536,79,0.34375306378266407,0.24569189782812617
537,69,0.28848728629268916,0.21669034794577013
538,51,0.14423296387045437,0.28895494684375944
539,58,0.9733429992289334,0.28260183897157837
540,56,0.7911696251801649,0.28697057450345703
541,6,0.34701835341686116,0.1466448468230457
542,34,0.2818264079845541,0.25749165855039186
543,48,0.7854279156135616,0.2598581156940404
544,24,0.4014455290379648,0.262144695428351
545,58,0.2559082976023841,0.36558902906902513
546,64,0.7544568597890331,0.17542276897518216
547,3,0.3616219455724277,0.0
548,90,0.5701004378821132,0.419923880028609
549,78,0.47542589368702687,0.34045912661036
550,73,0.3247674952138631,0.2778561967796794
551,50,0.23611604287436122,0.1975066520558111
552,24,0.8550729992504075,0.26552954462139344
553,63,0.5205357917474992,0.24348696919677829
554,80,0.7673838722342915,0.36578171258507525
555,22,0.6024507006199838,0.30563951574486264
556,31,0.5522738246449883,0.20063771659908963
557,51,0.20523928330387342,0.22144206321179236
558,29,0.18078641019398053,0.3902122406880616
559,44,0.3403356947254854,0.2673935329836494
560,63,0.7965750364842042,0.27959626860264836
561,29,0.3051937023135646,0.29554822365726763
562,13,0.6398782948074999,0.1266180442876697
563,28,0.3310865155880779,0.25574109278133905
564,43,0.5359698377913429,0.19246344670915477
565,57,0.5010440094286556,0.2796869056845749
566,70,0.9106133867470938,0.300329187159942
567,17,0.4041710810527213,0.2113776272549161
568,72,0.6899858601483143,0.35254751042366933
569,41,0.30014580539897784,0.2544425829796395
570,58,0.6664923997754694,0.19359025685054734
571,69,0.4529778814866299,0.17907753183240271
572,79,0.45074122783032106,0.24216720192770494
573,30,0.3593326182269355,0.4518690020430461
574,66,0.46812817889562425,0.22119281337686406
575,51,0.6036963935682916,0.3252111014619621
576,20,0.48382673695608136,0.2848759548728942
577,70,0.7436443280040682,0.300329187159942
578,45,0.4077774761169838,0.1898296657658826
579,28,0.28469477522412534,0.1971474965875661
580,29,0.3562219735132379,0.2332396904652589
581,65,0.5422442295002916,0.37008360651898714
582,27,0.17188677842659897,0.1984827678668231
583,15,0.3361156590071481,0.13344646486588047
584,10,0.28321859565921925,0.16152880690791116
585,62,0.5336952679566184,0.28462272692183094
586,37,0.20370842586418636,0.22826042378963202
587,9,0.3601789580811411,0.24821889841525563
588,70,0.8378899260185402,0.300329187159942
589,10,0.4149122258660707,0.16091978011155067
590,55,0.24286255170794496,0.39380814682206455
591,66,0.4733400888572128,0.23590445391244494
592,51,0.40684348858990177,0.20814383569645759
593,48,0.28220968680393527,0.2638702909213343
594,36,0.35628040352283347,0.3994027046093953
595,91,0.5058799319248328,0.32772775775933705
596,54,0.8851459575953718,0.2673740956778605
597,63,0.7686050253853866,0.21137866863671045
598,38,0.3685119966646322,0.23339509144749432
599,37,0.3454106198724952,0.30666992820403993
600,1,0.1336797998686966,0.0
601,79,0.6310197170124651,0.3631633006481536
602,66,0.2889814041661681,0.23864989903723366
603,52,0.33756992445834,0.24186273617867227
604,59,0.5204876369141608,0.356539400582572
605,22,0.20057784622973548,0.24822893832111023
606,86,0.3609073057996778,0.2889945730476122
607,64,0.48821500096945486,0.22017425200026833
608,78,0.39262175940561156,0.27512677493366655
609,14,0.2707458043444261,0.2102861902806071
610,79,0.4165670668222879,0.2143162661101211
611,61,0.5673092143357107,0.19445234573667916
612,76,0.34618937007233874,0.24473905566983353
613,34,0.28062117862364444,0.32697619086674895
614,22,0.2936200845659335,0.30563951574486264
615,79,0.46452840478360774,0.24216720192770494
616,59,0.16972256311508885,0.21011000952438988
617,58,0.5114245112425536,0.2791314568949033
618,20,0.3933612331234689,0.18198857830239382
619,23,0.20230697221438806,0.2468008975675857
620,38,0.09051838154664682,0.17352197203673236
621,70,0.3102760659911306,0.28063314029964015
622,55,0.48304832179574064,0.3612463621510114
623,34,0.969835467161791,0.18120341405401547
624,86,0.4936734054836514,0.35440043859334747
625,48,0.24548271830018784,0.27640923177819654
626,44,0.3953580108125272,0.203567691640348
627,36,0.24047693463729244,0.16988847813621508
628,77,0.6755533827315654,0.2618506530022279
629,89,0.3488741619999267,0.21152581408183557
630,84,0.3861639409542935,0.2635575034102231
631,56,0.9729959280577524,0.24294943409246694
632,80,0.3185299768374505,0.2455529122905256
633,84,0.37593155156602465,0.21351520777455393
634,76,0.45590220373842993,0.2843800884589808
635,16,0.262854666404517,0.21683139537530463
